date,platform,campaign_name,impressions,clicks,spend,conversions,CTR,CPC
2024-01-16,TikTok,Traffic_Campaign,245678,3890,467.8,34,1.5833733586238896,0.12025706940874037
2024-01-16,TikTok,Influencer_Collab,423456,6890,1056.8,107,1.6270875840701278,0.15338171262699563
2024-01-17,TikTok,Awareness_GenZ,301234,4456,589.9,46,1.4792486903868753,0.13238330341113105
2024-01-17,TikTok,Conversion_Focus,167890,3234,845.6,85,1.9262612424801953,0.26147186147186147
2024-01-17,TikTok,Traffic_Campaign,256789,4012,489.2,36,1.5623722199938472,0.12193419740777667
2024-01-17,TikTok,Influencer_Collab,445678,7234,1123.5,113,1.6231449611602995,0.1553082665192148
2024-01-18,TikTok,Awareness_GenZ,290123,4189,567.8,44,1.4438703584341814,0.1355454762473144
2024-01-18,TikTok,Conversion_Focus,161234,3089,823.7,83,1.9158490144758549,0.2666558756879249
2024-01-18,TikTok,Traffic_Campaign,248901,3934,478.5,35,1.5805480894010067,0.12163192679206915
2024-01-18,TikTok,Influencer_Collab,434567,7012,1089.3,109,1.6135601644855686,0.15534797490017113
2024-01-19,TikTok,Awareness_GenZ,278901,4123,545.6,42,1.4783023366714354,0.1323308270676692
2024-01-19,TikTok,Conversion_Focus,153456,2945,789.2,79,1.9191168804087166,0.2679796264855688
2024-01-19,TikTok,Traffic_Campaign,236789,3734,456.8,33,1.5769313608317954,0.12233529726834494
2024-01-19,TikTok,Influencer_Collab,423456,6789,1034.5,104,1.603236227612786,0.1523788481366917
2024-01-20,TikTok,Awareness_GenZ,256234,3701,490.5,38,1.4443828687840021,0.1325317481761686
2024-01-20,TikTok,Conversion_Focus,142345,2678,734.5,73,1.8813446204643647,0.27427184466019416
2024-01-20,TikTok,Traffic_Campaign,218901,3456,414.4,29,1.5787958940342894,0.11990740740740741
2024-01-20,TikTok,Influencer_Collab,389012,6234,967.8,98,1.6025212589842988,0.15524542829643886
2024-01-21,TikTok,Awareness_GenZ,234567,3456,445.7,34,1.4733530291984807,0.12896412037037036
2024-01-21,TikTok,Conversion_Focus,128901,2456,678.9,67,1.9053382052893304,0.27642508143322475
2024-01-21,TikTok,Traffic_Campaign,201234,3123,374.5,26,1.5519246250633592,0.11991674671789945
2024-01-21,TikTok,Influencer_Collab,367890,6012,923.4,94,1.634184131126152,0.1535928143712575
2024-01-22,TikTok,Awareness_GenZ,267890,3945,523.4,40,1.4726193586920004,0.1326742712294043
2024-01-22,TikTok,Conversion_Focus,148901,2834,767.5,77,1.9032780169374282,0.270818630910374
2024-01-22,TikTok,Traffic_Campaign,228901,3634,441.9,31,1.5875858995810417,0.12160154100165106
2024-01-22,TikTok,Influencer_Collab,398567,6534,998.7,98,1.6393730539658327,0.15284664830119377
2024-01-23,TikTok,Awareness_GenZ,289012,4234,556.7,43,1.4649910730350295,0.13148323098724612
2024-01-23,TikTok,Conversion_Focus,156789,3012,812.3,82,1.9210531351051414,0.2696879150066401
2024-01-23,TikTok,Traffic_Campaign,245678,3890,467.8,34,1.5833733586238896,0.12025706940874037
2024-01-23,TikTok,Influencer_Collab,423456,6890,1056.8,107,1.6270875840701278,0.15338171262699563
2024-01-24,TikTok,Awareness_GenZ,312345,4567,623.4,48,1.4621652339560423,0.13650098532953797
2024-01-24,TikTok,Conversion_Focus,172345,3345,867.9,87,1.940874408889147,0.25946188340807175
2024-01-24,TikTok,Traffic_Campaign,267890,4123,512.6,37,1.539064541416253,0.1243269463982537
2024-01-24,TikTok,Influencer_Collab,456789,7456,1167.8,118,1.6322634739453008,0.1566255364806867
2024-01-25,TikTok,Awareness_GenZ,323456,4789,645.7,50,1.480572318955283,0.13482981833368135
2024-01-25,TikTok,Conversion_Focus,178901,3456,889.5,89,1.9317946797390735,0.2573784722222222
2024-01-25,TikTok,Traffic_Campaign,278901,4234,534.2,39,1.5181014051581028,0.12616910722720834
2024-01-25,TikTok,Influencer_Collab,467890,7623,1189.4,120,1.629229092308021,0.15602781057326512
2024-01-26,TikTok,Awareness_GenZ,301234,4456,589.9,46,1.4792486903868753,0.13238330341113105
2024-01-26,TikTok,Conversion_Focus,167890,3234,845.6,85,1.9262612424801953,0.26147186147186147
2024-01-26,TikTok,Traffic_Campaign,256789,4012,489.2,36,1.5623722199938472,0.12193419740777667
2024-01-26,TikTok,Influencer_Collab,445678,7234,1123.5,113,1.6231449611602995,0.1553082665192148
2024-01-27,TikTok,Awareness_GenZ,278901,4123,545.6,42,1.4783023366714354,0.1323308270676692
2024-01-27,TikTok,Conversion_Focus,153456,2945,789.2,79,1.9191168804087166,0.2679796264855688
2024-01-27,TikTok,Traffic_Campaign,236789,3734,456.8,33,1.5769313608317954,0.12233529726834494
2024-01-27,TikTok,Influencer_Collab,423456,6789,1034.5,104,1.603236227612786,0.1523788481366917
2024-01-28,TikTok,Awareness_GenZ,267890,3945,501.2,40,1.4726193586920004,0.1270468948035488
2024-01-28,TikTok,Conversion_Focus,148901,2834,756.7,76,1.9032780169374282,0.26700776287932254
2024-01-28,TikTok,Traffic_Campaign,223456,3567,427.7,30,1.5962874122869828,0.11990468180543874
2024-01-28,TikTok,Influencer_Collab,401234,6456,989.9,101,1.6090361235588209,0.15333023543990087
2024-01-29,TikTok,Awareness_GenZ,289012,4234,556.7,43,1.4649910730350295,0.13148323098724612
2024-01-29,TikTok,Conversion_Focus,156789,3012,812.3,82,1.9210531351051414,0.2696879150066401
2024-01-29,TikTok,Traffic_Campaign,245678,3890,467.8,34,1.5833733586238896,0.12025706940874037
2024-01-29,TikTok,Influencer_Collab,423456,6890,1056.8,107,1.6270875840701278,0.15338171262699563
2024-01-30,TikTok,Awareness_GenZ,295678,4345,573.2,44,1.4695039874458025,0.13192174913693902
2024-01-30,TikTok,Conversion_Focus,161234,3089,823.7,83,1.9158490144758549,0.2666558756879249
2024-01-30,TikTok,Traffic_Campaign,251234,3967,481.5,35,1.5790060262544081,0.12137635492815729
2024-01-30,TikTok,Influencer_Collab,434567,7012,1089.3,109,1.6135601644855686,0.15534797490017113
